Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
2,2015,Pune,3,36,1,2,3,0
2,2014,New Delhi,3,32,2,2,5,0
1,2018,Pune,2,37,2,2,0,1
1,2018,Pune,3,35,2,2,0,1
1,2015,Pune,1,36,2,2,4,1
1,2015,New Delhi,2,34,2,2,5,1
2,2017,New Delhi,2,35,2,2,0,0
2,2017,New Delhi,2,38,2,2,5,0
1,2015,Pune,2,39,2,2,5,1
1,2012,Pune,2,32,2,2,5,1
1,2015,Bangalore,3,39,1,2,2,0
1,2015,Bangalore,3,39,1,2,2,1
2,2017,Pune,2,37,1,2,2,0
1,2015,Bangalore,3,32,2,2,5,0
1,2017,New Delhi,2,38,1,2,0,0
1,2012,Pune,2,36,2,2,5,1
2,2016,Bangalore,1,37,1,2,2,1
1,2017,Pune,3,32,1,2,4,0
2,2017,New Delhi,3,37,1,2,2,0
1,2016,New Delhi,3,33,1,2,2,0
1,2016,Bangalore,3,39,1,2,4,0
1,2012,Bangalore,3,35,1,2,1,1
2,2015,Pune,3,39,1,2,5,0
1,2015,Bangalore,3,34,1,2,0,0
2,2017,New Delhi,2,33,1,2,4,0
1,2012,Bangalore,3,33,1,2,1,0
1,2015,New Delhi,3,31,1,2,0,0
3,2016,Pune,3,31,2,2,4,0
1,2015,Bangalore,3,37,2,2,4,0
1,2012,Bangalore,3,33,1,2,0,0
1,2017,Pune,3,31,1,2,0,0
1,2017,Bangalore,3,41,2,2,2,0
2,2017,Pune,2,39,1,2,2,0
2,2013,New Delhi,3,32,1,2,2,0
1,2016,Pune,3,37,1,2,3,0
1,2014,Bangalore,3,37,1,2,1,0
1,2017,Pune,2,34,2,2,3,1
1,2017,New Delhi,2,31,1,2,2,0
1,2014,Pune,2,34,2,1,1,1
1,2012,Bangalore,3,38,2,2,5,0
1,2013,Bangalore,3,37,2,2,1,0
1,2015,Pune,1,34,2,2,3,1
1,2015,Bangalore,3,33,1,2,2,0
1,2016,Bangalore,3,37,1,2,4,0
1,2016,Bangalore,3,41,1,2,4,0
1,2012,Bangalore,1,38,2,2,1,0
1,2016,Pune,3,40,1,2,5,0
1,2017,New Delhi,3,33,2,2,1,1
1,2016,New Delhi,3,33,1,2,1,0
2,2013,New Delhi,3,37,1,1,2,0
1,2017,New Delhi,2,36,2,2,2,0
1,2012,Bangalore,3,36,2,2,5,0
1,2015,Bangalore,3,41,1,2,1,0
2,2014,New Delhi,3,40,1,2,5,0
1,2016,Bangalore,3,36,2,2,0,0
2,2017,Bangalore,2,41,1,1,2,1
1,2015,Pune,3,33,1,2,5,0
2,2017,New Delhi,2,37,2,2,2,0
1,2017,New Delhi,2,33,1,2,0,0
1,2014,Bangalore,3,40,2,2,4,0
2,2018,New Delhi,3,36,1,2,2,1
1,2018,Bangalore,3,40,1,1,3,1
2,2018,Bangalore,3,40,1,2,2,1
1,2014,Bangalore,3,34,1,2,3,0
1,2012,Pune,3,39,1,2,5,0
1,2017,Pune,2,33,1,2,1,1
1,2016,Bangalore,3,37,1,2,2,0
1,2012,New Delhi,3,40,1,2,3,0
1,2018,Bangalore,3,38,1,2,1,1
1,2016,Bangalore,3,40,1,1,1,0
1,2014,New Delhi,3,38,2,2,0,0
1,2016,Bangalore,3,34,1,1,1,0
2,2016,New Delhi,3,37,2,2,3,1
1,2015,Bangalore,3,40,1,2,5,0
1,2015,New Delhi,3,40,2,2,1,0
2,2016,Bangalore,3,37,1,2,2,1
1,2016,Pune,2,37,2,2,3,1
1,2013,Pune,3,32,1,2,1,0
2,2017,New Delhi,1,35,1,2,5,0
1,2016,Bangalore,1,38,1,2,3,0
1,2017,Pune,3,34,2,2,1,0
1,2014,Bangalore,3,32,1,2,2,1
1,2013,Bangalore,3,37,1,2,5,0
1,2017,New Delhi,2,37,1,2,4,0
1,2014,Bangalore,3,35,1,2,2,0
1,2016,Bangalore,3,40,1,2,0,0
1,2012,Bangalore,3,40,1,1,2,0
1,2015,Bangalore,3,39,2,2,3,1
2,2013,New Delhi,3,41,2,2,2,0
1,2015,Bangalore,3,34,2,2,4,0
1,2012,New Delhi,3,34,2,2,4,0
1,2013,Pune,2,36,1,2,2,1
2,2016,New Delhi,3,39,2,2,1,0
1,2014,New Delhi,3,41,1,2,5,0
1,2015,Bangalore,3,40,1,2,0,0
1,2017,Bangalore,3,34,2,2,5,0
1,2013,Bangalore,3,31,1,2,2,0
1,2012,Pune,3,40,1,2,3,0
1,2013,Pune,3,32,1,2,5,0
1,2018,Pune,3,38,1,2,3,1
1,2016,Bangalore,3,40,1,2,3,0
3,2013,Bangalore,3,41,1,2,4,0
1,2014,Bangalore,3,36,2,2,0,0
1,2015,Pune,2,33,2,1,3,1
1,2016,New Delhi,3,37,1,2,3,0
1,2015,Pune,3,38,1,2,4,0
1,2017,Bangalore,3,32,1,2,4,0
1,2017,Pune,3,33,1,2,1,0
1,2015,Bangalore,3,38,1,2,5,0
1,2015,Pune,3,40,2,2,5,1
1,2014,Bangalore,3,35,1,1,0,0
2,2016,New Delhi,3,37,2,2,5,0
1,2016,Bangalore,3,37,1,1,2,0
1,2015,Bangalore,3,36,1,2,2,0
1,2017,Bangalore,3,33,2,2,4,1
1,2014,Pune,2,36,2,2,3,1
1,2016,Pune,3,32,1,2,3,0
1,2017,Bangalore,3,35,2,2,1,1
1,2014,Pune,2,34,2,2,2,1
2,2017,Pune,2,40,1,2,5,0
1,2016,Bangalore,3,37,2,2,4,0
1,2015,Bangalore,1,36,1,2,1,0
1,2012,Pune,3,41,2,2,1,0
1,2016,Pune,3,36,1,2,0,0
1,2017,Bangalore,3,31,2,2,2,0
1,2017,Pune,3,31,1,2,3,0
1,2014,Pune,3,33,1,2,2,0
1,2017,Bangalore,3,35,1,1,0,0
3,2016,New Delhi,3,34,1,2,1,0
1,2014,Bangalore,3,39,2,2,4,0
2,2015,Bangalore,3,31,1,2,1,1
1,2015,Pune,3,32,2,2,0,1
1,2017,Bangalore,3,33,1,2,0,1
1,2014,Bangalore,3,34,1,1,1,0
2,2014,Pune,3,39,1,2,2,0
1,2017,New Delhi,2,41,2,2,2,1
1,2017,New Delhi,2,34,1,2,2,0
1,2013,Bangalore,3,36,2,2,5,0
1,2015,Pune,2,39,2,2,5,1
1,2012,Pune,3,37,1,2,5,0
1,2016,Bangalore,3,36,1,2,4,0
1,2014,New Delhi,3,38,2,2,1,0
1,2017,Bangalore,3,38,2,2,3,0
2,2016,New Delhi,3,37,2,2,2,1
1,2012,Bangalore,3,34,1,2,2,0
1,2015,Bangalore,3,31,1,2,2,0
1,2015,Pune,2,32,2,2,2,1
2,2018,New Delhi,3,35,1,2,2,1
1,2017,Bangalore,3,31,1,1,2,0
1,2015,Bangalore,1,32,1,1,0,1
1,2015,Bangalore,3,31,2,2,5,0
1,2018,Bangalore,3,37,1,2,5,1
3,2018,New Delhi,3,40,1,2,3,1
1,2015,Bangalore,1,41,1,2,1,0
1,2017,Pune,3,34,1,2,5,0
1,2014,Bangalore,3,36,1,1,3,0
1,2013,Pune,3,35,1,2,1,0
2,2017,New Delhi,3,38,2,2,3,0
1,2017,Bangalore,3,33,1,2,1,0
1,2014,Bangalore,3,38,2,2,2,0
1,2018,Bangalore,3,38,1,2,1,1
1,2017,Pune,2,40,1,2,4,0
1,2013,New Delhi,3,39,1,2,5,0
1,2014,New Delhi,3,33,2,2,4,0
1,2015,Pune,3,32,2,2,3,1
1,2013,Bangalore,3,39,1,2,2,0
1,2015,Bangalore,3,38,2,2,4,0
1,2013,Bangalore,3,38,1,2,2,0
1,2017,Bangalore,3,35,1,2,0,0
1,2017,Pune,3,31,2,2,0,1
1,2017,Bangalore,3,41,1,2,5,0
1,2013,New Delhi,3,38,2,2,4,1
1,2016,Bangalore,3,40,1,1,1,0
1,2018,Bangalore,3,36,2,2,2,1
3,2013,New Delhi,3,36,1,2,3,1
1,2014,Pune,3,41,1,2,4,0
1,2014,Bangalore,3,35,1,1,1,0
1,2017,Bangalore,3,38,1,2,5,0
1,2017,New Delhi,2,41,2,2,0,0
1,2012,Bangalore,1,34,1,2,0,0
1,2016,Bangalore,3,39,2,2,3,1
1,2014,Bangalore,3,37,1,2,5,0
1,2015,Pune,2,39,2,1,0,1
1,2013,Bangalore,3,31,1,2,2,1
2,2012,New Delhi,3,34,2,2,3,0
1,2015,Bangalore,3,39,1,2,1,0
1,2014,Pune,2,38,2,2,3,1
1,2012,Bangalore,3,34,1,2,1,0
1,2016,Bangalore,3,31,2,2,2,0
1,2016,Bangalore,3,39,2,2,0,0
1,2013,Bangalore,3,31,2,2,1,0
1,2012,Bangalore,3,36,1,2,1,0
1,2017,New Delhi,3,37,1,2,0,0
1,2015,Pune,1,38,2,2,1,1
3,2017,Pune,3,41,1,2,2,0
1,2018,Bangalore,3,32,1,2,4,1
1,2018,Pune,3,35,1,2,0,1
1,2017,Bangalore,3,35,1,2,1,0
1,2013,Bangalore,3,32,1,2,1,0
1,2015,Bangalore,3,31,1,2,1,1
1,2015,Bangalore,3,41,1,2,4,0
1,2012,Bangalore,3,33,1,1,0,0
1,2012,New Delhi,2,38,2,2,1,1
2,2012,Bangalore,3,39,2,2,3,1
1,2015,Bangalore,1,36,2,2,2,0
2,2017,Bangalore,2,31,1,2,5,0
2,2017,New Delhi,2,39,2,2,2,1
2,2017,New Delhi,3,41,1,2,3,1
3,2018,New Delhi,3,33,2,2,0,1
1,2015,Bangalore,3,38,1,2,1,0
1,2017,Pune,2,31,1,2,0,0
1,2014,Bangalore,3,34,1,2,4,0
1,2017,Bangalore,3,40,1,2,2,0
1,2012,Bangalore,3,36,1,2,1,0
1,2015,Bangalore,3,36,2,2,2,0
1,2017,New Delhi,2,41,2,2,4,0
1,2017,Bangalore,3,37,1,2,3,0
1,2017,New Delhi,3,33,1,2,5,0
1,2017,New Delhi,3,41,2,2,4,0
1,2017,Bangalore,3,37,2,2,2,0
1,2017,Pune,3,38,1,1,5,0
1,2015,Bangalore,3,34,1,2,2,1
1,2017,Pune,3,37,2,2,0,0
1,2014,Bangalore,3,34,1,2,0,1
1,2012,Pune,3,32,1,2,1,0
2,2012,New Delhi,3,35,2,2,4,1
1,2013,Pune,3,36,1,2,3,0
1,2015,Bangalore,3,34,2,2,2,0
1,2014,Bangalore,3,37,2,2,3,0
1,2016,Bangalore,3,40,2,1,4,0
1,2014,Pune,3,33,1,2,4,0
1,2016,Bangalore,3,39,2,2,4,0
1,2012,Bangalore,3,40,1,2,4,0
1,2013,Bangalore,1,34,1,2,4,1
1,2016,Pune,3,40,1,2,5,0
3,2013,Bangalore,3,32,1,2,5,0
1,2012,Bangalore,3,33,1,2,1,0
1,2017,New Delhi,1,31,2,2,4,1
2,2016,New Delhi,3,41,2,2,4,0
1,2016,Bangalore,3,34,1,2,4,0
1,2016,Bangalore,3,39,1,2,7,0
1,2014,Bangalore,3,35,1,2,5,0
1,2016,Pune,3,38,2,2,7,0
1,2016,Bangalore,3,33,1,2,6,0
1,2014,Pune,3,33,1,2,6,0
1,2012,Bangalore,3,35,1,2,5,0
3,2013,New Delhi,3,40,1,2,5,0
1,2012,Bangalore,3,40,2,2,5,0
1,2017,Bangalore,3,39,1,2,5,0
1,2017,Bangalore,3,33,2,2,6,0
1,2014,Bangalore,3,32,2,2,5,0
2,2014,Bangalore,3,40,2,2,7,1
1,2017,New Delhi,2,33,1,2,6,0
2,2016,New Delhi,1,31,2,2,5,1
1,2013,Bangalore,3,35,2,2,5,0
1,2014,Bangalore,3,39,1,2,7,1
2,2018,Bangalore,3,39,2,2,6,1
2,2017,Pune,2,38,2,2,2,0
1,2012,Bangalore,3,38,1,2,7,1
2,2017,New Delhi,2,40,2,1,2,0
1,2018,Bangalore,3,38,1,2,6,1
1,2013,Bangalore,3,34,1,2,6,0
1,2012,Bangalore,1,35,1,2,7,0
2,2013,New Delhi,1,41,1,2,5,0
3,2014,New Delhi,2,37,2,2,5,0
1,2015,Pune,3,34,1,1,7,0
1,2014,Bangalore,3,35,1,1,5,0
1,2013,Bangalore,1,38,1,2,6,0
1,2016,Bangalore,3,38,2,2,7,0
1,2015,Pune,2,41,2,2,7,0
1,2018,Bangalore,3,34,1,2,5,1
1,2017,Pune,2,22,1,2,0,0
1,2018,Bangalore,2,26,2,2,4,1
1,2012,Bangalore,3,22,1,2,0,0
1,2017,New Delhi,3,25,2,2,3,0
1,2016,Bangalore,3,29,1,2,0,0
1,2017,New Delhi,3,36,2,2,0,0
1,2014,Bangalore,3,37,2,2,1,0
1,2013,New Delhi,2,34,2,2,4,1
1,2012,Pune,3,34,2,2,2,1
1,2012,Bangalore,3,25,2,2,3,1
1,2012,Bangalore,3,31,1,2,0,0
1,2015,New Delhi,3,36,2,2,2,0
1,2016,Bangalore,3,31,1,1,5,0
1,2015,Bangalore,3,34,1,2,4,0
2,2014,New Delhi,3,28,1,1,2,1
1,2014,Bangalore,3,28,1,2,2,0
1,2015,Bangalore,3,31,1,2,1,0
1,2017,Bangalore,3,35,1,2,5,0
1,2012,Bangalore,1,28,2,1,1,0
1,2018,Bangalore,3,32,2,2,2,1
1,2013,Bangalore,3,23,1,1,1,1
2,2018,Pune,3,27,1,2,5,1
1,2017,Pune,3,25,1,2,3,0
2,2017,New Delhi,2,31,2,2,2,0
3,2018,New Delhi,3,34,1,2,0,1
1,2016,Bangalore,3,36,2,2,2,0
3,2017,New Delhi,3,40,1,2,3,0
2,2012,New Delhi,3,34,2,2,2,0
1,2018,Bangalore,3,37,1,2,2,1
1,2012,Bangalore,3,38,1,2,3,0
1,2017,New Delhi,2,22,2,2,0,0
1,2016,Pune,2,36,2,2,0,1
1,2013,New Delhi,2,35,2,2,1,1
1,2012,New Delhi,3,22,2,2,0,0
1,2016,Bangalore,3,22,1,2,0,0
1,2012,Bangalore,3,29,1,2,4,0
1,2017,Bangalore,3,34,1,2,5,0
1,2017,Bangalore,2,23,1,2,1,0
1,2014,Pune,2,32,1,2,3,1
1,2012,Pune,2,26,2,2,4,1
2,2017,Bangalore,3,38,1,2,2,0
1,2014,Pune,3,37,1,2,4,0
1,2017,New Delhi,2,25,2,2,3,0
1,2018,Pune,2,36,2,2,5,1
1,2016,Bangalore,3,26,2,2,4,0
1,2018,Pune,2,39,2,2,4,1
1,2016,Bangalore,3,24,1,2,2,1
2,2018,Pune,3,39,1,2,2,1
2,2018,New Delhi,3,39,2,2,2,1
1,2017,New Delhi,2,27,2,2,5,0
1,2013,Bangalore,3,36,1,2,5,1
1,2012,Bangalore,3,24,1,2,2,0
1,2017,Bangalore,3,28,2,2,3,0
1,2016,Bangalore,3,24,1,2,2,0
1,2014,Bangalore,3,27,1,2,5,0
1,2017,New Delhi,3,23,1,2,1,0
1,2013,Bangalore,3,30,2,2,5,0
1,2014,Bangalore,3,22,1,2,0,0
1,2014,Pune,3,27,1,2,5,0
2,2017,New Delhi,3,32,1,2,2,0
2,2014,Pune,1,33,2,2,1,0
2,2017,New Delhi,3,26,1,2,4,1
1,2013,Pune,3,25,2,1,3,1
2,2017,New Delhi,2,23,1,2,1,1
1,2012,Pune,3,24,1,2,2,0
1,2014,Bangalore,3,33,1,2,5,0
2,2018,Bangalore,3,30,1,1,2,1
2,2017,New Delhi,2,27,2,2,5,0
1,2012,Pune,2,31,2,2,5,1
2,2018,New Delhi,3,23,2,2,1,1
1,2015,Bangalore,3,30,1,2,2,0
1,2015,Pune,2,32,2,2,2,1
1,2013,New Delhi,3,26,2,1,4,0
2,2017,New Delhi,2,35,1,2,2,0
1,2016,Bangalore,1,30,1,2,4,1
1,2012,Bangalore,3,37,1,2,4,1
1,2017,Bangalore,1,34,1,1,0,0
1,2012,Bangalore,3,38,2,2,0,0
2,2013,New Delhi,2,22,1,1,0,1
1,2015,Pune,1,22,2,2,0,1
2,2015,Pune,2,33,2,2,2,1
1,2015,Bangalore,3,32,1,2,1,0
2,2015,Pune,2,34,2,2,2,0
1,2017,Bangalore,3,36,2,2,1,0
1,2015,Bangalore,3,32,1,2,1,0
1,2017,Bangalore,3,28,1,1,3,0
1,2017,New Delhi,2,26,2,2,4,0
1,2013,Pune,3,35,1,2,1,0
1,2014,Pune,3,33,1,2,4,0
2,2013,Pune,3,22,2,1,0,1
1,2014,Pune,3,27,1,2,5,1
2,2018,New Delhi,3,23,2,2,1,1
1,2013,Bangalore,3,34,2,1,2,0
2,2017,Pune,2,23,1,2,1,1
1,2012,Pune,3,36,1,2,4,0
3,2018,New Delhi,3,28,1,2,4,1
3,2013,Bangalore,3,28,1,2,4,0
1,2016,Bangalore,3,33,2,2,4,0
1,2013,Bangalore,3,39,1,2,3,0
1,2015,New Delhi,3,25,2,1,3,0
1,2014,Pune,3,32,1,2,2,0
1,2015,Pune,3,23,2,2,1,1
2,2018,New Delhi,3,29,1,2,2,1
1,2013,Pune,2,24,1,2,2,1
1,2012,Bangalore,3,36,2,2,2,1
1,2018,Bangalore,3,40,1,2,4,1
1,2012,New Delhi,3,38,2,2,1,0
1,2014,Bangalore,3,22,1,2,0,0
1,2018,Bangalore,3,24,1,2,2,1
1,2012,Bangalore,3,37,1,2,5,0
1,2018,Pune,3,40,1,2,3,1
1,2018,Bangalore,3,32,1,1,0,1
1,2012,New Delhi,3,28,2,2,1,0
1,2016,Pune,3,29,1,1,5,0
1,2013,Pune,3,25,1,2,3,0
3,2013,Bangalore,3,35,1,2,3,1
1,2015,Bangalore,3,28,1,2,0,1
1,2012,Bangalore,3,39,1,2,3,0
1,2012,Pune,1,35,1,2,1,0
1,2017,Bangalore,3,37,1,2,2,0
2,2018,Pune,3,40,2,2,2,1
1,2018,Bangalore,3,23,1,2,1,1
1,2013,Pune,3,32,1,2,2,0
3,2018,New Delhi,3,37,1,2,3,1
1,2015,Bangalore,3,23,2,2,1,0
1,2014,Pune,3,26,1,2,4,0
1,2017,Bangalore,3,36,2,2,3,1
1,2013,Bangalore,3,40,2,2,3,0
1,2015,New Delhi,3,22,1,2,0,0
1,2015,Bangalore,3,30,1,2,0,0
1,2014,Bangalore,3,30,1,2,1,0
1,2015,Pune,1,34,2,2,3,1
1,2018,Bangalore,3,27,1,2,5,1
1,2013,Bangalore,1,27,2,2,5,0
1,2017,Pune,2,27,2,2,5,1
1,2015,Bangalore,3,35,2,2,1,1
1,2014,New Delhi,3,33,2,1,4,0
1,2012,Bangalore,3,37,1,2,4,0
1,2014,New Delhi,3,40,2,2,3,0
1,2015,Pune,2,25,2,2,3,1
1,2017,Pune,2,34,1,2,2,0
1,2017,New Delhi,3,40,1,2,1,0
2,2018,New Delhi,3,34,1,2,2,1
1,2013,Pune,3,33,1,2,5,0
1,2016,Bangalore,3,22,2,2,0,0
1,2015,Pune,2,36,2,2,1,1
1,2012,Bangalore,3,38,1,2,2,1
1,2013,Pune,3,25,2,2,3,0
1,2017,Bangalore,3,37,1,2,3,1
1,2016,Bangalore,3,25,2,2,3,0
1,2015,Pune,2,40,2,1,0,1
1,2013,Bangalore,3,26,2,2,4,0
2,2015,Pune,1,23,2,2,1,0
1,2014,Bangalore,3,22,1,2,0,1
2,2017,New Delhi,2,34,1,1,2,0
2,2017,New Delhi,3,35,2,2,2,0
1,2014,Pune,3,23,1,2,1,0
1,2015,Bangalore,3,29,1,2,2,1
1,2015,Pune,3,32,2,2,1,0
1,2015,Bangalore,3,26,1,2,4,0
1,2014,Bangalore,3,28,1,2,3,0
2,2015,Pune,2,24,2,2,2,0
1,2017,Bangalore,3,33,1,2,4,0
3,2016,New Delhi,3,22,1,2,0,0
2,2015,Pune,2,39,2,2,2,0
2,2018,New Delhi,3,30,2,1,2,1
1,2014,Bangalore,3,38,2,2,5,1
1,2012,New Delhi,3,36,2,2,4,0
1,2012,Pune,2,38,1,2,5,0
1,2013,Bangalore,3,24,1,1,2,0
1,2016,Bangalore,3,28,1,2,1,0
1,2015,Bangalore,3,35,2,2,0,1
1,2013,New Delhi,3,23,2,2,1,0
2,2017,New Delhi,2,23,2,2,1,1
1,2013,Bangalore,3,37,1,2,5,0
2,2016,New Delhi,3,24,1,2,2,1
1,2014,Pune,3,33,1,1,4,0
1,2015,Bangalore,3,38,2,2,5,0
1,2015,Pune,3,40,1,1,0,0
1,2014,Bangalore,3,34,1,2,4,0
2,2017,New Delhi,2,26,1,2,4,0
1,2016,Pune,3,25,1,2,3,0
1,2016,Pune,3,24,2,2,2,0
1,2018,Bangalore,3,35,1,1,5,1
3,2013,New Delhi,3,27,1,2,5,0
2,2013,New Delhi,3,30,2,2,3,0
1,2015,Bangalore,3,26,2,2,4,1
1,2017,Bangalore,3,40,1,2,0,0
2,2017,Pune,2,27,2,2,5,1
1,2016,Pune,3,38,1,1,0,0
1,2014,New Delhi,3,34,2,2,5,0
2,2017,Pune,2,24,1,2,2,0
1,2016,Bangalore,3,38,1,2,4,0
1,2014,Pune,1,37,1,2,1,0
1,2015,Bangalore,3,22,1,2,0,0
1,2014,New Delhi,3,29,2,2,2,1
1,2014,Pune,1,37,2,2,4,1
1,2016,Pune,3,23,1,2,1,0
1,2012,New Delhi,3,34,2,2,2,0
1,2017,Bangalore,3,28,1,2,2,0
1,2012,Pune,3,24,1,1,2,0
2,2017,Bangalore,2,35,2,2,0,0
1,2015,Bangalore,3,30,1,2,2,0
1,2018,Bangalore,3,33,1,2,4,1
1,2015,Bangalore,3,27,2,2,5,0
1,2016,Bangalore,3,32,1,2,4,0
1,2014,Pune,3,36,2,2,5,0
1,2012,Bangalore,3,26,1,1,4,0
1,2012,Bangalore,1,35,1,2,4,0
3,2012,New Delhi,3,25,1,2,3,0
2,2013,Bangalore,2,29,1,2,1,1
1,2012,Bangalore,3,36,2,2,3,0
1,2013,Bangalore,3,30,1,2,1,0
1,2017,Pune,2,37,2,2,4,1
1,2016,Bangalore,3,40,1,2,0,1
1,2012,Bangalore,3,24,1,2,2,0
1,2012,Bangalore,3,32,1,2,4,0
1,2018,Pune,3,34,1,2,0,1
1,2014,Pune,3,29,1,2,3,0
1,2012,Bangalore,3,23,2,2,1,1
1,2017,Pune,3,23,1,2,1,0
1,2013,Bangalore,3,25,2,2,3,0
1,2012,New Delhi,1,31,2,2,3,0
2,2017,New Delhi,2,23,1,2,1,1
1,2014,Bangalore,3,27,1,2,5,0
3,2015,New Delhi,2,39,2,2,5,0
1,2016,Bangalore,3,33,2,2,1,1
1,2013,Bangalore,3,23,1,2,1,0
2,2017,New Delhi,2,34,2,2,4,0
1,2015,Pune,2,37,2,2,1,1
1,2012,Bangalore,3,23,1,2,1,0
1,2017,New Delhi,3,27,1,2,5,0
2,2017,Pune,2,38,2,2,2,0
1,2014,Bangalore,3,27,2,2,5,0
1,2016,Bangalore,3,22,1,2,0,0
2,2015,Pune,2,26,2,2,4,1
1,2012,Bangalore,3,40,1,2,3,0
1,2016,Bangalore,3,33,2,2,3,0
1,2014,Bangalore,3,31,1,2,0,0
1,2017,Pune,3,33,1,2,4,0
1,2015,New Delhi,3,30,1,2,5,0
1,2015,New Delhi,3,33,2,2,5,1
2,2017,New Delhi,3,33,2,2,0,1
1,2016,Pune,3,22,1,2,0,0
1,2012,Pune,3,28,1,2,2,0
1,2013,Bangalore,3,36,1,2,4,0
1,2017,New Delhi,2,36,2,2,1,0
1,2014,Pune,3,31,2,2,2,0
1,2013,Bangalore,2,25,1,2,3,1
1,2012,Pune,1,31,1,2,4,0
2,2015,Pune,2,39,2,2,0,0
2,2015,Bangalore,3,26,1,2,4,1
1,2017,Bangalore,2,25,2,2,3,1
1,2013,Bangalore,3,26,1,2,4,0
1,2013,New Delhi,3,35,2,2,0,0
1,2013,Pune,2,28,1,2,5,0
1,2012,Bangalore,3,32,2,2,0,0
2,2017,New Delhi,2,22,1,2,0,1
1,2014,Pune,3,36,2,2,5,1
1,2015,Bangalore,3,38,1,2,1,0
1,2014,Bangalore,3,39,2,2,1,0
2,2017,New Delhi,2,25,2,2,3,1
1,2016,Pune,3,27,1,2,5,0
2,2014,Pune,3,38,1,1,2,0
1,2012,New Delhi,3,22,2,2,0,0
1,2013,Bangalore,3,33,1,2,2,0
1,2013,Pune,3,24,1,2,2,0
1,2014,Bangalore,3,37,1,2,5,0
1,2018,Pune,3,28,1,1,0,1
2,2017,Pune,3,32,1,1,2,0
3,2016,New Delhi,3,33,1,2,0,1
1,2014,New Delhi,3,32,1,2,5,0
1,2017,Bangalore,3,24,1,2,2,1
1,2016,Bangalore,3,27,1,1,5,0
1,2012,Pune,2,35,2,2,2,1
3,2013,Bangalore,3,40,1,2,1,0
1,2017,New Delhi,2,34,2,2,4,0
1,2016,New Delhi,3,39,2,2,0,0
1,2014,Pune,3,26,1,2,4,0
2,2015,Pune,2,29,2,2,2,0
1,2013,Bangalore,3,29,1,2,4,0
1,2015,Pune,2,23,2,1,1,1
1,2015,Pune,3,32,1,2,0,0
1,2014,Pune,3,28,1,1,4,0
2,2013,New Delhi,2,32,1,1,2,1
1,2012,New Delhi,3,32,2,2,0,0
1,2013,Bangalore,3,38,1,2,0,0
3,2017,Pune,3,30,1,2,5,0
3,2015,New Delhi,3,31,1,2,3,0
1,2012,Bangalore,3,25,1,2,3,1
1,2013,Bangalore,3,37,2,2,4,0
2,2017,New Delhi,2,27,1,2,5,1
1,2013,New Delhi,3,25,2,2,3,0
1,2015,Pune,2,22,2,2,0,1
1,2018,Bangalore,3,38,1,2,2,1
1,2015,New Delhi,3,22,1,2,0,0
1,2017,Pune,3,38,1,2,2,0
3,2015,New Delhi,1,38,1,2,5,0
1,2016,New Delhi,2,26,2,2,4,1
2,2017,New Delhi,2,31,1,2,4,0
2,2014,New Delhi,3,28,1,2,5,0
3,2017,New Delhi,3,34,2,2,3,0
2,2013,Bangalore,3,31,1,2,2,0
1,2014,New Delhi,3,26,2,2,4,0
1,2013,Pune,3,40,2,2,1,1
1,2016,Bangalore,3,31,1,2,0,0
1,2013,Bangalore,3,26,2,2,4,0
1,2018,Pune,3,32,2,2,1,1
1,2012,Bangalore,3,33,2,2,5,0
1,2017,Bangalore,3,25,1,2,3,0
1,2017,Bangalore,3,40,1,2,0,0
2,2013,New Delhi,3,31,1,2,2,1
1,2015,Bangalore,3,36,1,2,1,0
1,2014,Bangalore,3,31,1,2,5,0
1,2015,Pune,3,22,1,2,0,0
1,2016,Bangalore,3,34,2,2,0,0
3,2018,New Delhi,3,38,2,2,5,1
1,2015,Bangalore,3,23,1,1,1,0
3,2017,Bangalore,3,27,1,2,5,0
1,2016,Bangalore,3,34,1,2,1,0
1,2012,Bangalore,3,39,1,2,3,0
1,2018,Bangalore,3,24,1,1,2,1
1,2015,Pune,3,37,2,2,1,1
3,2013,New Delhi,3,23,1,2,1,0
1,2018,Bangalore,3,36,1,2,3,1
1,2014,New Delhi,3,23,1,2,1,0
1,2012,Pune,3,31,1,2,3,0
1,2015,Bangalore,3,22,1,2,0,0
1,2015,Pune,2,24,2,2,2,1
1,2018,Pune,2,28,2,2,4,1
1,2014,Pune,3,33,1,2,3,0
1,2018,Bangalore,3,35,2,2,2,1
1,2012,New Delhi,3,30,2,1,1,0
1,2014,Bangalore,3,28,2,2,3,0
1,2015,Bangalore,3,22,1,1,0,0
1,2014,Bangalore,3,38,1,2,3,0
1,2014,Pune,3,39,1,2,4,0
3,2012,Bangalore,1,38,1,2,5,0
1,2014,Bangalore,3,22,2,2,0,1
1,2014,New Delhi,3,36,2,2,5,0
1,2015,Bangalore,3,27,1,2,5,0
1,2016,Pune,1,32,1,2,2,0
1,2017,New Delhi,2,39,2,2,2,0
1,2015,Pune,2,36,1,2,5,0
1,2018,Bangalore,3,34,1,1,5,1
1,2015,Bangalore,3,28,1,2,1,0
1,2018,Bangalore,3,36,2,1,1,1
3,2015,New Delhi,3,22,2,2,0,0
1,2014,New Delhi,1,28,2,2,5,0
1,2016,Pune,2,27,2,2,5,1
